date,Carbon_emission,HourOfDay,DayOfWeek,DayOfMonth,DayOfYear,Month,WeekOfYear
2015-08-10 14:00:00,512,0.6086956521739131,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 15:00:00,524,0.6521739130434783,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 16:00:00,509,0.6956521739130435,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 17:00:00,444,0.7391304347826086,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 18:00:00,308,0.782608695652174,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 19:00:00,224,0.8260869565217391,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 20:00:00,249,0.8695652173913043,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 21:00:00,162,0.9130434782608695,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 22:00:00,135,0.9565217391304348,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-10 23:00:00,122,1.0,0.0,0.3225806451612903,0.6082191780821918,0.6666666666666666,0.6346153846153846
2015-08-11 00:00:00,121,0.0,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 01:00:00,111,0.043478260869565216,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 02:00:00,119,0.08695652173913043,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 03:00:00,127,0.13043478260869565,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 04:00:00,114,0.17391304347826086,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 05:00:00,117,0.21739130434782608,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 06:00:00,126,0.2608695652173913,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 07:00:00,184,0.30434782608695654,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 08:00:00,329,0.34782608695652173,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 09:00:00,504,0.391304347826087,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 10:00:00,528,0.43478260869565216,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 11:00:00,552,0.4782608695652174,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 12:00:00,508,0.5217391304347826,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 13:00:00,521,0.5652173913043478,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 14:00:00,503,0.6086956521739131,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 15:00:00,515,0.6521739130434783,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 16:00:00,492,0.6956521739130435,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 17:00:00,456,0.7391304347826086,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 18:00:00,307,0.782608695652174,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 19:00:00,235,0.8260869565217391,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 20:00:00,188,0.8695652173913043,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 21:00:00,167,0.9130434782608695,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 22:00:00,145,0.9565217391304348,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-11 23:00:00,130,1.0,0.16666666666666666,0.3548387096774194,0.6109589041095891,0.6666666666666666,0.6346153846153846
2015-08-12 00:00:00,125,0.0,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 01:00:00,113,0.043478260869565216,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 02:00:00,130,0.08695652173913043,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 03:00:00,116,0.13043478260869565,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 04:00:00,123,0.17391304347826086,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 05:00:00,121,0.21739130434782608,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 06:00:00,115,0.2608695652173913,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 07:00:00,198,0.30434782608695654,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 08:00:00,338,0.34782608695652173,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 09:00:00,486,0.391304347826087,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 10:00:00,504,0.43478260869565216,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 11:00:00,552,0.4782608695652174,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 12:00:00,492,0.5217391304347826,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 13:00:00,510,0.5652173913043478,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 14:00:00,505,0.6086956521739131,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 15:00:00,496,0.6521739130434783,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 16:00:00,474,0.6956521739130435,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
